Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
103,"ZD-Extort3: 0.11538461538461539, 0.3333333333333333, 1",2.2506856540084383,0.49915822784810127,112.5,0.4932489451476793,0.2494957805907172,0.24966244725738387,0.25040295358649794,0.25043881856540096,0.4993607678985907,0.49715748859367204,0.5001593374335643,0.499970209677149
104,Meta Majority Finite Memory: 79 players,2.2506540084388194,0.5003649789029536,113.0,0.5067510548523206,0.2500337552742617,0.2503312236286921,0.24992827004219392,0.24970675105485227,0.500972941899344,0.49988894419177404,0.4994879451178314,0.5008917562455781
105,Inverse Punisher,2.2506434599156124,0.5000400843881857,113.0,0.5071729957805907,0.24992616033755274,0.25011392405063293,0.24993037974683535,0.250029535864979,0.5011463000861247,0.49912798059802177,0.4998402720862815,0.4999696859525127
106,Detective,2.2506434599156115,0.49981223628691984,114.5,0.48438818565400843,0.2499683544303797,0.2498438818565401,0.25004641350210954,0.25014135021097056,0.4994504302480338,0.5005006892688441,0.4995429955774766,0.4998906713686465
107,Firm But Fair,2.2504957805907173,0.5007341772151899,112.5,0.5037974683544304,0.2504746835443039,0.25025949367088607,0.24977637130801697,0.249489451476793,0.500256140737888,0.5004826571095181,0.502697467684772,0.49941873937232517
108,Opposite Grudger,2.2504113924050637,0.4999198312236287,113.0,0.5075949367088608,0.2505928270042195,0.2493270042194093,0.24939029535864984,0.2506898734177214,0.5019668797841401,0.49782865663310544,0.4984189548269141,0.5012419882390717
109,Second by Kluepfel,2.250379746835443,0.5006751054852321,115.0,0.5025316455696203,0.24967932489451464,0.25099578059071737,0.2500295358649789,0.2492953586497891,0.4992203142614403,0.5012908463353305,0.5014049463653943,0.5007935318505372
110,Risky QLearner,2.25035864978903,0.5011033755274261,110.5,0.5063291139240507,0.2506687763713081,0.250434599156118,0.25018987341772164,0.24870675105485224,0.49971916816291406,0.5020034415336395,0.5002741037135302,0.5022341663522591
111,Soft Go By Majority: 5,2.2502637130801686,0.49876371308016876,115.0,0.47172995780590715,0.24972784810126591,0.24903586497890287,0.250282700421941,0.25095358649789024,0.4985724619164528,0.4987406508839702,0.4977056734727328,0.5007776382997539
112,"ZD-GTFT-2: 0.25, 0.5",2.2502637130801686,0.4996962025316456,115.5,0.5050632911392405,0.25038818565400833,0.24930801687763735,0.2499620253164557,0.2503417721518987,0.49948007080093126,0.49771795012503284,0.5014397319671053,0.5002740044719065
113,"Memory Decay: 0.1, 0.03, -2, 1, Tit For Tat, 15",2.250221518987342,0.5009261603375528,112.0,0.4966244725738397,0.25031223628691973,0.25061392405063304,0.25009493670886085,0.2489789029535865,0.5000253548305409,0.5015816791189095,0.5000163622339097,0.5021391669036304
114,"DBS: 0.75, 3, 4, 3, 5",2.250189873417722,0.5001497890295359,115.0,0.5109704641350211,0.2506455696202531,0.24950421940928266,0.24917932489451486,0.25067088607594934,0.49886162942716955,0.5033266111444517,0.4978767183987621,0.5004902400301531
